,MonthPE,Date,Season,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2020-02-18,2,2020-02-18,Winter,8.736363636363636,10.781818181818181,59.09090909090909,1015.9272727272728,242.27272727272728,5.5,252.36363636363637,211.72727272727272,128.0
2020-02-19,2,2020-02-19,Winter,7.74,13.16,66.9,1014.72,261.1,3.9899999999999998,137.4,183.3,141.9
2020-02-20,2,2020-02-20,Winter,9.536363636363637,12.79090909090909,69.27272727272727,1006.9363636363636,221.1818181818182,7.0,13.727272727272727,91.36363636363636,87.54545454545455
2020-02-21,2,2020-02-21,Winter,7.366666666666667,12.641666666666666,62.083333333333336,1019.0416666666666,235.0,3.9583333333333335,327.3333333333333,221.41666666666666,106.25
2020-02-22,2,2020-02-22,Winter,9.75,17.958333333333332,69.08333333333333,1016.1,231.75,5.7,166.75,177.08333333333334,110.66666666666667
2020-02-23,2,2020-02-23,Winter,12.7,22.509090909090908,76.54545454545455,1012.8818181818183,242.63636363636363,7.445454545454546,0.0,72.72727272727273,72.72727272727273
2020-02-24,2,2020-02-24,Winter,12.181818181818182,13.681818181818182,71.27272727272727,1006.9,231.63636363636363,7.109090909090909,0.18181818181818182,122.0909090909091,122.0
2020-02-25,2,2020-02-25,Winter,9.316666666666666,10.475,58.666666666666664,995.2166666666667,261.0833333333333,6.241666666666667,166.91666666666666,178.58333333333334,122.16666666666667
2020-02-26,2,2020-02-26,Winter,6.2272727272727275,7.890909090909091,59.0,997.2636363636364,289.27272727272725,6.790909090909091,198.63636363636363,176.36363636363637,115.9090909090909
2020-02-27,2,2020-02-27,Winter,7.5,12.245454545454544,74.0909090909091,987.1818181818181,268.0,8.681818181818182,19.545454545454547,103.27272727272727,100.18181818181819
2020-02-28,2,2020-02-28,Winter,6.033333333333334,16.683333333333334,75.25,1003.8333333333334,186.41666666666666,5.808333333333334,0.0,85.58333333333333,85.58333333333333
2020-02-29,2,2020-02-29,Winter,9.733333333333333,13.391666666666666,64.66666666666667,983.6500000000001,228.33333333333334,8.049999999999999,89.0,164.0,133.83333333333334
2020-03-01,3,2020-03-01,Winter,6.883333333333333,12.608333333333334,77.33333333333333,984.2916666666666,234.16666666666666,4.816666666666666,5.083333333333333,82.08333333333333,81.33333333333333
2020-03-02,3,2020-03-02,Winter,7.3999999999999995,13.583333333333334,78.58333333333333,978.65,264.25,4.375,30.416666666666668,131.91666666666666,123.16666666666667
2020-03-03,3,2020-03-03,Winter,6.366666666666667,9.716666666666667,66.0,993.9250000000001,248.91666666666666,3.141666666666667,225.58333333333334,231.33333333333334,150.41666666666666
2020-03-04,3,2020-03-04,Winter,6.45,13.75,78.5,1000.3249999999999,195.83333333333334,4.183333333333334,10.583333333333334,123.83333333333333,121.25
2020-03-05,3,2020-03-05,Winter,9.733333333333333,19.708333333333332,84.5,977.6416666666668,184.5,4.466666666666667,25.0,106.83333333333333,93.66666666666667
2020-03-06,3,2020-03-06,Winter,7.933333333333334,10.0,62.25,993.6166666666667,307.25,4.166666666666667,98.91666666666667,191.16666666666666,155.08333333333334
2020-03-07,3,2020-03-07,Winter,8.575000000000001,13.641666666666666,64.5,1009.8083333333334,244.0,2.475,150.33333333333334,229.83333333333334,170.5
2020-03-08,3,2020-03-08,Winter,9.033333333333333,15.733333333333334,76.25,1002.875,220.25,6.308333333333334,9.833333333333334,118.58333333333333,117.08333333333333
2020-03-09,3,2020-03-09,Winter,9.133333333333333,11.508333333333333,61.75,1006.9666666666667,274.0,4.558333333333334,290.4166666666667,276.9166666666667,143.75
2020-03-10,3,2020-03-10,Winter,12.808333333333332,27.883333333333336,81.16666666666667,1002.5333333333333,243.66666666666666,6.566666666666666,10.083333333333334,108.75,107.41666666666667
2020-03-11,3,2020-03-11,Winter,14.183333333333332,16.883333333333333,70.75,1006.2916666666666,233.91666666666666,5.8999999999999995,138.41666666666666,218.58333333333334,165.16666666666666
2020-03-12,3,2020-03-12,Winter,10.791666666666666,11.883333333333333,56.333333333333336,1005.8916666666668,266.8333333333333,5.258333333333334,199.16666666666666,234.0,152.91666666666666
2020-03-13,3,2020-03-13,Winter,9.308333333333334,9.808333333333334,56.75,1011.275,252.41666666666666,3.4333333333333336,347.8333333333333,308.1666666666667,154.58333333333334
2020-03-14,3,2020-03-14,Winter,8.924999999999999,14.716666666666667,75.5,1008.0749999999999,204.25,4.308333333333333,60.666666666666664,178.91666666666666,149.08333333333334
2020-03-15,3,2020-03-15,Winter,11.575000000000001,12.758333333333333,68.58333333333333,1001.8916666666668,189.33333333333334,4.016666666666667,507.5,349.0,109.66666666666667
2020-03-16,3,2020-03-16,Winter,9.208333333333334,19.05,76.08333333333333,1009.8583333333332,252.75,1.8499999999999999,4.75,104.0,102.58333333333333
2020-03-17,3,2020-03-17,Winter,11.950000000000001,16.316666666666666,69.91666666666667,1019.7166666666667,159.08333333333334,0.65,63.75,216.58333333333334,195.83333333333334
2020-03-18,3,2020-03-18,Winter,14.116666666666667,14.4,64.25,1016.5666666666666,221.16666666666666,1.225,177.08333333333334,253.16666666666666,181.66666666666666
2020-03-19,3,2020-03-19,Spring,16.033333333333335,18.45,58.916666666666664,1011.7916666666666,118.08333333333333,1.4416666666666667,484.75,363.25,113.91666666666667
2020-03-20,3,2020-03-20,Spring,14.383333333333333,19.341666666666665,60.333333333333336,1010.5333333333333,37.333333333333336,3.8249999999999997,254.66666666666666,315.5,170.75
2020-03-21,3,2020-03-21,Spring,8.841666666666667,14.799999999999999,70.83333333333333,1009.1416666666668,57.75,5.0249999999999995,0.0,96.75,96.75
2020-03-22,3,2020-03-22,Spring,8.461538461538462,10.961538461538462,56.23076923076923,1010.1384615384615,76.92307692307692,5.738461538461538,97.15384615384616,232.84615384615384,198.84615384615384
2020-03-23,3,2020-03-23,Spring,7.346153846153846,2.569230769230769,39.15384615384615,1014.3076923076923,100.0,4.646153846153846,730.6153846153846,414.7692307692308,59.07692307692308
2020-03-24,3,2020-03-24,Spring,7.9071428571428575,3.85,31.928571428571427,1014.8071428571428,91.07142857142857,3.8000000000000003,682.5714285714286,386.07142857142856,54.42857142857143
2020-03-25,3,2020-03-25,Spring,7.885714285714286,3.5714285714285716,35.92857142857143,1010.65,57.5,3.75,671.2142857142857,392.35714285714283,60.357142857142854
2020-03-26,3,2020-03-26,Spring,7.557142857142857,6.035714285714286,38.92857142857143,1006.6785714285714,56.07142857142857,4.678571428571429,600.6428571428571,379.85714285714283,75.28571428571429
2020-03-27,3,2020-03-27,Spring,9.828571428571427,13.657142857142857,52.142857142857146,1006.8928571428571,17.214285714285715,3.4,422.35714285714283,345.7857142857143,117.92857142857143
2020-03-28,3,2020-03-28,Spring,12.428571428571429,16.05,59.214285714285715,1008.9714285714286,66.35714285714286,3.7857142857142856,341.0,329.42857142857144,141.64285714285714
2020-03-29,3,2020-03-29,Spring,6.735714285714286,6.3428571428571425,43.42857142857143,1016.8357142857143,25.071428571428573,7.707142857142857,97.71428571428571,202.21428571428572,161.14285714285714
2020-03-30,3,2020-03-30,Spring,5.678571428571429,4.485714285714286,35.5,1017.0071428571429,43.0,6.6000000000000005,688.8571428571429,412.42857142857144,57.07142857142857
2020-03-31,3,2020-03-31,Spring,7.814285714285715,7.25,57.357142857142854,1015.1357142857142,55.857142857142854,4.557142857142857,489.2142857142857,369.14285714285717,133.85714285714286
2020-04-01,4,2020-04-01,Spring,8.928571428571429,6.721428571428571,38.285714285714285,1009.3714285714286,42.714285714285715,2.692857142857143,662.0714285714286,412.0,67.5
2020-04-02,4,2020-04-02,Spring,7.707142857142857,8.014285714285714,51.42857142857143,1005.5642857142857,332.64285714285717,2.6357142857142857,282.2142857142857,326.85714285714283,188.57142857142858
2020-04-03,4,2020-04-03,Spring,11.478571428571428,11.385714285714286,57.642857142857146,1007.35,279.85714285714283,2.107142857142857,1.4285714285714286,161.64285714285714,161.0
2020-04-04,4,2020-04-04,Spring,12.828571428571427,9.692857142857141,50.07142857142857,1010.1214285714286,124.14285714285714,3.314285714285714,621.7142857142857,414.7857142857143,82.78571428571429
2020-04-05,4,2020-04-05,Spring,15.950000000000001,8.27142857142857,47.785714285714285,1005.6214285714286,154.78571428571428,3.35,683.0,429.2142857142857,67.57142857142857
2020-04-06,4,2020-04-06,Spring,11.635714285714286,20.292857142857144,68.57142857142857,1010.4,201.0,3.6785714285714284,135.21428571428572,166.57142857142858,123.85714285714286
2020-04-07,4,2020-04-07,Spring,16.25,22.385714285714283,65.28571428571429,1016.2071428571428,71.85714285714286,2.7357142857142853,313.85714285714283,349.92857142857144,161.14285714285714
2020-04-08,4,2020-04-08,Spring,19.214285714285715,17.342857142857145,48.07142857142857,1012.157142857143,146.5,1.3357142857142856,557.0714285714286,414.57142857142856,101.71428571428571
2020-04-09,4,2020-04-09,Spring,20.92142857142857,16.2,41.357142857142854,1011.9357142857143,108.42857142857143,1.7142857142857142,531.7857142857143,414.2142857142857,113.35714285714286
2020-04-10,4,2020-04-10,Spring,20.75,14.207142857142857,38.0,1011.5571428571428,92.92857142857143,2.3857142857142857,479.2857142857143,408.14285714285717,140.78571428571428
2020-04-11,4,2020-04-11,Spring,21.0,14.335714285714285,37.357142857142854,1010.5642857142857,157.0,0.9928571428571429,139.57142857142858,323.0,224.21428571428572
2020-04-12,4,2020-04-12,Spring,20.400000000000002,16.985714285714288,39.57142857142857,1003.8142857142857,168.5,2.257142857142857,315.5,297.85714285714283,131.92857142857142
2020-04-13,4,2020-04-13,Spring,14.885714285714286,16.685714285714287,56.357142857142854,1006.4857142857143,35.07142857142857,6.371428571428572,397.64285714285717,383.07142857142856,157.85714285714286
2020-04-14,4,2020-04-14,Spring,9.664285714285715,7.878571428571428,44.857142857142854,1014.0357142857143,56.357142857142854,4.785714285714286,717.9285714285714,468.2142857142857,70.21428571428571
2020-04-15,4,2020-04-15,Spring,13.571428571428571,7.314285714285714,40.0,1009.2285714285715,89.28571428571429,3.9285714285714284,749.7142857142857,478.14285714285717,61.92857142857143
2020-04-16,4,2020-04-16,Spring,18.821428571428573,20.192857142857143,50.285714285714285,1004.8714285714286,214.64285714285714,2.314285714285714,502.92857142857144,433.2857142857143,116.71428571428571
2020-04-17,4,2020-04-17,Spring,20.085714285714285,23.87857142857143,53.785714285714285,1002.3785714285714,171.0,2.757142857142857,257.85714285714283,355.35714285714283,194.14285714285714
2020-04-18,4,2020-04-18,Spring,19.25,19.7,53.142857142857146,1004.4928571428571,257.5,2.9499999999999997,320.5,340.07142857142856,170.0
2020-04-19,4,2020-04-19,Spring,16.514285714285712,17.521428571428572,54.92857142857143,1004.1928571428572,33.92857142857143,4.021428571428571,475.7857142857143,430.2857142857143,116.28571428571429
2020-04-20,4,2020-04-20,Spring,16.766666666666666,18.740000000000002,55.93333333333333,999.6266666666667,64.53333333333333,5.006666666666666,461.53333333333336,411.3333333333333,125.53333333333333
2020-04-21,4,2020-04-21,Spring,16.393333333333334,20.89333333333333,48.6,999.64,63.333333333333336,4.613333333333333,250.86666666666667,363.53333333333336,198.06666666666666
2020-04-22,4,2020-04-22,Spring,17.78666666666667,11.186666666666667,48.4,1003.6266666666667,63.2,3.506666666666667,649.6,458.53333333333336,78.0
2020-04-23,4,2020-04-23,Spring,21.1,11.946666666666665,38.93333333333333,1006.4599999999999,126.13333333333334,1.1400000000000001,648.0,460.53333333333336,80.86666666666666
2020-04-24,4,2020-04-24,Spring,20.573333333333334,20.486666666666668,48.266666666666666,1003.06,269.93333333333334,2.08,208.8,292.73333333333335,161.06666666666666
2020-04-25,4,2020-04-25,Spring,17.226666666666667,16.573333333333334,38.6,1000.9666666666667,35.53333333333333,3.36,157.8,334.06666666666666,227.33333333333334
2020-04-26,4,2020-04-26,Spring,16.733333333333334,9.813333333333333,36.266666666666666,1000.2266666666667,171.8,2.0533333333333332,637.7333333333333,470.4,89.26666666666667
2020-04-27,4,2020-04-27,Spring,19.246666666666666,22.346666666666668,50.06666666666667,996.5133333333334,202.8,2.6333333333333333,249.6,325.6,171.0
2020-04-28,4,2020-04-28,Spring,15.626666666666667,17.746666666666666,62.2,994.4666666666667,233.0,5.753333333333333,34.13333333333333,230.46666666666667,209.0
